name_nsi,price,index,environment,quality_of_living,safety,transport,services,relax,condition,area,energy_costs,provision,certificate,construction_type,orientation,year_built,last_reconstruction,total_floors,floor,lift,balkonies,loggia,cellar,type,rooms,district
Harmanec,85000,41,27,4,2,84,29,39,Complete reconstruction,32,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,1-room apartment,1,Banská Bystrica
Harmanec,89000,41,27,4,2,84,29,39,Original condition,88,NA,0,none,NA,NA,NA,NA,4,3,0,NA,NA,0,3-room apartment,3,Banská Bystrica
Harmanec,83000,41,27,4,2,84,29,39,Partial reconstruction,61,NA,0,NA,NA,NA,NA,NA,NA,1,0,NA,NA,0,1-room apartment,1,Banská Bystrica
Harmanec,64000,41,27,4,2,84,29,39,Original condition,31,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1-room apartment,1,Banská Bystrica
Harmanec,57000,41,27,4,2,84,29,39,Complete reconstruction,30,NA,1,none,NA,NA,1900,NA,12,11,0,NA,NA,0,1-room apartment,1,Banská Bystrica
Jahodná,88000,48,79,5,2,44,2,45,Original condition,69,NA,0,NA,NA,NA,NA,NA,2,2,0,2,NA,1,3-room apartment,3,Dunajská Streda
Nové Zámky,123000,5,97,5,28,43,21,2,Complete reconstruction,84,NA,0,NA,NA,NA,NA,2023,7,NA,1,NA,NA,0,3-room apartment,3,Nové Zámky
Nitra,144990,77,81,6,95,81,87,56,Complete reconstruction,66,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,3-room apartment,3,Nitra
Nitra,154000,77,81,6,95,81,87,56,Complete reconstruction,66,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,3-room apartment,3,Nitra
Trnava,132900,55,72,7,56,55,42,22,Partial reconstruction,9902,NA,0,NA,Brick,NA,NA,NA,NA,2,0,NA,2,0,4-room apartment,4,Trnava
Trnava,83000,55,72,7,56,55,42,22,Complete reconstruction,30,NA,0,B,Brick,NA,NA,NA,NA,NA,0,NA,NA,0,1-room apartment,1,Trnava
Bratislava - mestská časť Ružinov,192000,7,7,7,66,10,63,39,New building,688,NA,0,NA,Other,West,NA,NA,NA,4,1,NA,NA,0,3-room apartment,3,Bratislava II
Bratislava - mestská časť Rača,129900,75,77,7,7,98,73,5,New building,447,NA,0,A,NA,NA,2022,NA,7,NA,0,NA,NA,0,1-room apartment,1,Bratislava III
Bratislava - mestská časť Dúbravka,230000,6,63,7,77,53,63,32,Complete reconstruction,867,NA,0,NA,NA,NA,NA,NA,NA,NA,0,2,NA,0,3-room apartment,3,Bratislava IV
Bratislava - mestská časť Dúbravka,155000,6,63,7,77,53,63,32,New building,5675,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,3-room apartment,3,Bratislava IV
Nitra,103000,69,61,7,67,93,68,51,Partial reconstruction,61,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,3-room apartment,3,Nitra
Nitra,168500,61,69,7,67,6,64,33,New building,11882,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,3-room apartment,3,Nitra
Nitra,141000,61,69,7,67,6,64,33,New building,58,NA,1,A,NA,NA,NA,NA,5,4,0,NA,NA,0,3-room apartment,3,Nitra
Nitra,190000,78,81,7,93,77,88,59,Complete reconstruction,74,NA,0,NA,NA,NA,NA,2023,4,1,0,2,NA,0,3-room apartment,3,Nitra
Nitra,175000,61,69,7,67,6,64,33,New building,5645,NA,0,NA,NA,NA,NA,NA,5,1,1,NA,NA,0,3-room apartment,3,Nitra
Nitra,149900,61,69,7,67,6,64,33,New building,63,NA,1,NA,NA,NA,NA,NA,NA,3,1,NA,NA,1,3-room apartment,3,Nitra
Nitra,137890,61,69,7,67,6,64,33,New building,45,100,1,NA,NA,NA,NA,NA,NA,3,1,NA,NA,0,2-room apartment,2,Nitra
Nitra,122990,61,69,7,67,6,64,33,New building,45,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,2-room apartment,2,Nitra
Nitra,118490,61,69,7,67,6,64,33,New building,45,100,1,NA,NA,NA,NA,NA,NA,2,1,NA,NA,1,2-room apartment,2,Nitra
Nitra,165490,61,69,7,67,6,64,33,New building,61,NA,1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,3-room apartment,3,Nitra
Nitra,176900,61,69,7,67,6,64,33,New building,61,125,1,NA,NA,NA,NA,NA,NA,1,1,NA,NA,0,3-room apartment,3,Nitra
Nitra,148000,69,61,7,67,93,68,51,Complete reconstruction,81,NA,1,NA,NA,NA,1990,NA,7,2,0,NA,NA,0,3-room apartment,3,Nitra
Nitra,82000,61,69,7,67,6,64,33,New building,21,NA,0,A,NA,NA,NA,NA,NA,NA,0,NA,NA,0,Studio,1,Nitra
Nitra,149000,61,69,7,67,6,64,33,New building,42,NA,0,NA,NA,NA,NA,NA,NA,1,0,NA,NA,0,2-room apartment,2,Nitra
Košice - mestská časť Nad jazerom,159900,48,77,7,4,28,33,2,Partial reconstruction,65,NA,0,NA,NA,NA,NA,NA,12,8,1,NA,1,0,3-room apartment,3,Košice IV
Zvolen,142000,68,92,7,67,62,63,36,Complete reconstruction,60,NA,0,none,NA,Southeast,NA,NA,NA,NA,0,1,NA,0,3-room apartment,3,Zvolen
Zvolen,119000,68,92,7,67,62,63,36,Partial reconstruction,64,NA,0,none,NA,Southwest,NA,NA,NA,NA,0,NA,NA,0,3-room apartment,3,Zvolen
Zvolen,150000,76,95,7,95,69,71,47,Partial reconstruction,80,NA,0,B,NA,NA,NA,NA,NA,2,0,NA,NA,0,3-room apartment,3,Zvolen
Zvolen,116500,78,9,7,95,85,68,48,Partial reconstruction,57,NA,0,A,NA,NA,NA,NA,NA,7,1,1,NA,0,2-room apartment,2,Zvolen
Zvolen,81999,68,92,7,67,62,63,36,Original condition,59,NA,0,none,NA,NA,NA,NA,NA,NA,0,NA,NA,0,2-room apartment,2,Zvolen
Zvolen,82900,68,92,7,67,62,63,36,Original condition,62,NA,0,none,NA,NA,NA,NA,NA,NA,0,NA,NA,0,3-room apartment,3,Zvolen
Zvolen,81999,68,92,7,67,62,63,36,Original condition,59,NA,0,C,NA,NA,NA,NA,4,4,0,NA,NA,0,2-room apartment,2,Zvolen
Zvolen,93000,68,92,7,67,62,63,36,Original condition,61,NA,0,B,NA,NA,NA,NA,NA,NA,0,NA,NA,0,3-room apartment,3,Zvolen
Zvolen,99000,68,92,7,67,62,63,36,Partial reconstruction,6183,NA,0,B,NA,NA,NA,NA,NA,NA,0,NA,NA,1,3-room apartment,3,Zvolen
Zvolen,93000,68,92,7,67,62,63,36,Original condition,6079,NA,0,B,NA,NA,NA,NA,4,4,0,NA,NA,0,3-room apartment,3,Zvolen
Zvolen,139900,78,93,7,95,85,69,43,Partial reconstruction,75,NA,0,C,NA,NA,1970,NA,7,2,1,NA,NA,0,3-room apartment,3,Zvolen
Zvolen,135000,76,95,7,95,69,71,47,Complete reconstruction,64,NA,1,NA,NA,South,NA,NA,NA,NA,0,NA,NA,0,2-room apartment,2,Zvolen
Zvolen,149900,76,95,7,95,69,71,47,Original condition,78,NA,1,NA,NA,South,NA,NA,NA,NA,0,NA,NA,0,3-room apartment,3,Zvolen
Trnava,179000,73,78,8,82,77,64,47,Original condition,NA,NA,0,NA,Panel,NA,NA,NA,NA,6,1,3,NA,0,4-room apartment,4,Trnava
Trnava,222000,72,52,8,95,91,79,45,Original condition,101,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,4-room apartment,4,Trnava
Trnava,355000,69,83,8,48,98,32,43,New building,8008,NA,0,NA,Brick,NA,NA,NA,NA,NA,0,NA,NA,0,3-room apartment,3,Trnava
Trnava,99900,81,81,8,98,86,84,58,New building,35,NA,1,B,NA,NA,2010,NA,2,2,0,NA,NA,0,1-room apartment,1,Trnava
Voderady,180000,73,78,8,82,77,64,47,Original condition,NA,NA,0,NA,NA,NA,NA,NA,8,6,1,3,NA,0,4-room apartment,4,Trnava
Považská Bystrica,129900,54,81,8,62,28,34,2,Complete reconstruction,665,NA,0,NA,Panel,NA,NA,NA,NA,6,1,NA,NA,0,3-room apartment,3,Považská Bystrica
Považská Bystrica,103990,54,81,8,62,28,34,2,Partial reconstruction,NA,NA,0,NA,Brick,NA,NA,NA,NA,NA,0,NA,NA,0,3-room apartment,3,Považská Bystrica
Bratislava - mestská časť Podunajské Biskupice,219900,61,73,8,48,63,63,28,New building,7627,NA,0,A,Other,NA,NA,NA,NA,NA,0,NA,NA,0,3-room apartment,3,Bratislava II
Bratislava - mestská časť Ružinov,235000,65,69,8,66,86,47,25,New building,712,NA,0,B,NA,NA,2017,NA,4,1,0,NA,NA,0,3-room apartment,3,Bratislava II
Bratislava - mestská časť Ružinov,239900,65,73,8,87,56,59,33,New building,5939,NA,1,B,NA,NA,NA,NA,NA,NA,0,1,NA,0,3-room apartment,3,Bratislava II
Bratislava - mestská časť Ružinov,147000,65,69,8,66,86,47,25,New building,33,85,1,A,NA,NA,2018,NA,4,NA,0,NA,NA,0,1-room apartment,1,Bratislava II
Bratislava - mestská časť Ružinov,112900,65,73,8,87,56,59,33,New building,2435,NA,1,B,NA,NA,NA,NA,NA,NA,0,1,NA,0,1-room apartment,1,Bratislava II
Bratislava - mestská časť Ružinov,83900,63,74,8,66,72,44,24,Partial reconstruction,24,NA,1,NA,NA,NA,NA,NA,4,3,1,NA,NA,0,Studio,1,Bratislava II
Bratislava - mestská časť Ružinov,83900,63,74,8,66,72,44,24,Partial reconstruction,24,NA,1,NA,NA,NA,NA,NA,4,3,1,NA,NA,0,1-room apartment,1,Bratislava II
Bratislava - mestská časť Ružinov,140000,76,8,8,9,72,81,55,New building,29,NA,0,none,NA,NA,2023,NA,6,2,1,NA,NA,0,1-room apartment,1,Bratislava II
Bratislava - mestská časť Ružinov,220000,6,74,8,66,63,43,22,New building,638,NA,0,none,NA,NA,NA,NA,5,4,1,NA,NA,0,2-room apartment,2,Bratislava II
Bratislava - mestská časť Ružinov,220000,6,74,8,66,63,43,22,New building,638,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,2-room apartment,2,Bratislava II
Bratislava - mestská časť Vrakuňa,170000,7,68,8,82,93,6,3,New building,55,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,3-room apartment,3,Bratislava II
Bratislava - mestská časť Vrakuňa,115000,7,68,8,82,93,6,3,New building,40,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1-room apartment,1,Bratislava II
Bratislava - mestská časť Vrakuňa,149900,7,68,8,82,93,6,3,Complete reconstruction,563,NA,0,NA,NA,NA,NA,NA,4,4,0,NA,NA,1,3-room apartment,3,Bratislava II
Bratislava - mestská časť Vrakuňa,160000,7,68,8,82,93,6,3,Original condition,75,NA,0,B,NA,NA,2005,NA,4,4,0,NA,NA,0,3-room apartment,3,Bratislava II
Bratislava - mestská časť Vrakuňa,170000,7,68,8,82,93,6,3,New building,5481,NA,0,NA,NA,NA,NA,NA,4,2,1,NA,NA,0,3-room apartment,3,Bratislava II
Bratislava - mestská časť Vrakuňa,115000,7,68,8,82,93,6,3,New building,40,NA,0,NA,NA,NA,NA,NA,4,3,0,NA,NA,0,1-room apartment,1,Bratislava II
Bratislava - mestská časť Vrakuňa,115000,7,68,8,82,93,6,3,New building,40,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1-room apartment,1,Bratislava II
Bratislava - mestská časť Vrakuňa,115000,7,59,8,82,10,6,31,Partial reconstruction,40,NA,0,NA,Panel,NA,NA,NA,4,3,0,NA,NA,0,1-room apartment,1,Bratislava II
Bratislava - mestská časť Vrakuňa,119000,7,68,8,82,93,6,3,Partial reconstruction,40,NA,0,NA,NA,NA,NA,NA,4,3,0,NA,NA,0,1-room apartment,1,Bratislava II
Bratislava - mestská časť Vrakuňa,115000,7,59,8,82,10,6,31,Partial reconstruction,40,NA,0,NA,Other,Northeast,NA,NA,NA,3,1,NA,NA,0,1-room apartment,1,Bratislava II
Bratislava - mestská časť Nové Mesto,74900,78,7,8,82,10,78,56,Original condition,17,NA,0,NA,Brick,NA,NA,NA,NA,NA,0,1,NA,0,Studio,1,Bratislava III
Bratislava - mestská časť Nové Mesto,176000,74,77,8,82,84,66,46,Partial reconstruction,59,NA,1,NA,NA,NA,NA,NA,3,3,0,NA,NA,1,3-room apartment,3,Bratislava III
Bratislava - mestská časť Nové Mesto,665000,76,77,8,9,95,68,35,Complete reconstruction,125,NA,0,NA,NA,NA,NA,NA,4,2,1,1,NA,0,3-room apartment,3,Bratislava III
Bratislava - mestská časť Nové Mesto,235000,72,47,8,95,86,85,58,Partial reconstruction,70,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,2-room apartment,2,Bratislava III
Stupava,143900,68,88,8,7,6,63,32,Partial reconstruction,6283,NA,0,NA,NA,NA,NA,NA,7,4,1,NA,1,0,3-room apartment,3,Malacky
Stupava,135000,64,89,8,63,51,54,28,New building,57,NA,1,none,NA,NA,2008,NA,6,4,0,NA,NA,0,2-room apartment,2,Malacky
Most pri Bratislave,219000,68,85,8,5,77,66,36,New building,158,NA,0,none,NA,NA,2016,NA,2,2,0,NA,NA,0,4-room apartment,4,Senec
Košice - mestská časť Staré Mesto,218000,58,71,8,82,34,55,23,Complete reconstruction,80,NA,0,NA,Brick,NA,NA,NA,NA,2,0,NA,NA,0,2-room apartment,2,Košice I
Košice - mestská časť Lorinčík,219999,6,71,8,38,82,32,34,New building,55,NA,0,A,NA,NA,NA,NA,3,1,1,NA,NA,0,3-room apartment,3,Košice II
Prešov,104900,8,7,8,95,93,87,61,Partial reconstruction,55,NA,0,B,NA,NA,1960,NA,3,1,0,NA,NA,0,2-room apartment,2,Prešov
Prešov,139000,8,7,8,95,93,87,61,Partial reconstruction,68,NA,0,none,NA,NA,NA,NA,2,NA,0,NA,NA,0,3-room apartment,3,Prešov
Zvolen,143000,81,83,8,87,79,85,72,Complete reconstruction,5822,NA,0,NA,NA,NA,NA,NA,4,2,0,2,NA,0,2-room apartment,2,Zvolen
Zvolen,115000,86,91,8,87,93,85,71,Partial reconstruction,6298,NA,0,none,NA,NA,NA,NA,NA,1,0,NA,NA,0,2-room apartment,2,Zvolen
Zvolen,119000,86,91,8,87,93,85,71,Complete reconstruction,4564,NA,0,G,Panel,NA,NA,NA,4,NA,0,NA,NA,0,2-room apartment,2,Zvolen
Zvolen,110000,71,93,8,43,85,65,41,Complete reconstruction,45,NA,0,NA,NA,NA,NA,NA,3,1,0,NA,NA,0,2-room apartment,2,Zvolen
Zvolen,103000,71,93,8,43,85,65,41,Complete reconstruction,4485,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,2-room apartment,2,Zvolen
Zvolen,144900,81,83,8,87,79,85,72,Complete reconstruction,5822,NA,0,NA,NA,Northwest,NA,NA,4,2,0,NA,NA,0,2-room apartment,2,Zvolen
Zvolen,144900,81,83,8,87,79,85,72,Complete reconstruction,5822,NA,0,NA,NA,Northwest,NA,NA,4,2,0,NA,NA,0,2-room apartment,2,Zvolen
Zvolen,58000,71,93,8,43,85,65,41,Original condition,45,NA,0,none,NA,NA,NA,NA,NA,NA,0,NA,NA,0,2-room apartment,2,Zvolen
Banská Bystrica,159999,72,76,8,56,83,72,58,Complete reconstruction,7285,NA,1,B,NA,NA,NA,NA,12,9,1,1,NA,0,3-room apartment,3,Banská Bystrica
Banská Bystrica,159999,72,76,8,56,83,72,58,Complete reconstruction,7285,NA,1,B,NA,NA,NA,NA,12,9,1,1,NA,0,3-room apartment,3,Banská Bystrica
Banská Bystrica,159999,72,8,8,56,76,76,6,Complete reconstruction,70,NA,0,none,NA,NA,NA,NA,7,3,1,NA,NA,0,3-room apartment,3,Banská Bystrica
Banská Bystrica,109900,72,8,8,56,76,76,6,Partial reconstruction,495,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,2-room apartment,2,Banská Bystrica
Banská Bystrica,106000,7,8,8,56,74,72,54,Original condition,4949,NA,1,NA,NA,NA,NA,NA,NA,4,1,NA,1,0,2-room apartment,2,Banská Bystrica
Banská Bystrica,105000,59,79,8,2,9,21,28,Original condition,93,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,3-room apartment,3,Banská Bystrica
Banská Bystrica,38500,73,75,8,56,9,76,51,Complete reconstruction,317,NA,0,NA,NA,NA,NA,NA,7,NA,0,NA,NA,0,1-room apartment,1,Banská Bystrica
Banská Bystrica,105000,59,79,8,2,9,21,28,Original condition,93,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,3-room apartment,3,Banská Bystrica
Banská Bystrica,114000,7,8,8,56,74,72,54,Partial reconstruction,50,NA,1,B,NA,East,NA,NA,NA,5,1,NA,NA,0,2-room apartment,2,Banská Bystrica
Banská Bystrica,112000,72,8,8,56,76,76,6,Partial reconstruction,50,NA,0,none,NA,NA,NA,NA,NA,NA,0,NA,NA,0,2-room apartment,2,Banská Bystrica
Banská Bystrica,159000,7,8,8,56,74,72,54,Partial reconstruction,72,NA,0,none,NA,West,NA,NA,NA,NA,0,1,NA,0,3-room apartment,3,Banská Bystrica
Banská Bystrica,159500,7,8,8,56,74,72,54,Partial reconstruction,63,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,3-room apartment,3,Banská Bystrica
Banská Bystrica,124000,7,8,8,56,74,72,54,Partial reconstruction,50,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,2-room apartment,2,Banská Bystrica
Banská Bystrica,130000,63,91,8,2,93,21,27,Partial reconstruction,80,NA,1,none,NA,NA,1,NA,4,4,0,NA,NA,0,3-room apartment,3,Banská Bystrica
Banská Bystrica,128000,7,8,8,56,74,72,54,Original condition,693,NA,1,B,NA,NA,1985,NA,7,3,0,NA,NA,0,3-room apartment,3,Banská Bystrica
Banská Bystrica,109900,72,8,8,56,76,76,6,Partial reconstruction,495,NA,1,none,NA,NA,1984,NA,7,5,0,NA,NA,0,2-room apartment,2,Banská Bystrica
Banská Bystrica,149000,7,8,8,56,74,72,54,Partial reconstruction,72,160,0,NA,NA,Southwest,NA,NA,NA,NA,0,NA,NA,0,3-room apartment,3,Banská Bystrica
Banská Bystrica,129900,7,76,8,63,74,77,44,Original condition,73,NA,0,NA,NA,NA,NA,NA,8,4,1,NA,1,0,3-room apartment,3,Banská Bystrica
Banská Bystrica,184000,72,8,8,56,76,76,6,Original condition,93,NA,1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,5 or more room apartment,5,Banská Bystrica
Nová Dubnica,75000,7,89,9,36,86,63,37,Original condition,50,NA,0,NA,Panel,Southwest,NA,NA,NA,1,0,NA,NA,0,2-room apartment,2,Ilava
Nová Dubnica,99000,72,87,9,28,10,64,39,Original condition,55,NA,0,NA,Other,NA,NA,NA,NA,NA,0,NA,NA,0,2-room apartment,2,Ilava
Trnava,102000,83,8,9,93,86,82,64,Complete reconstruction,30,NA,1,C,NA,Southeast,NA,NA,NA,NA,0,NA,NA,0,1-room apartment,1,Trnava
Trnava,103000,83,8,9,93,86,82,64,Complete reconstruction,30,NA,0,NA,NA,NA,NA,NA,NA,5,1,NA,NA,0,1-room apartment,1,Trnava
Trnava,145000,83,8,9,93,86,82,64,Complete reconstruction,62,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,2-room apartment,2,Trnava
Trnava,150000,83,8,9,93,86,82,64,Partial reconstruction,79,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,3-room apartment,3,Trnava
Trnava,158900,83,8,9,93,86,82,64,Complete reconstruction,73,NA,1,NA,NA,NA,NA,NA,8,8,1,NA,NA,0,3-room apartment,3,Trnava
Trnava,145000,75,82,9,63,10,59,4,Complete reconstruction,68,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,3-room apartment,3,Trnava
Trnava,132000,75,82,9,63,10,59,4,Partial reconstruction,55,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,2-room apartment,2,Trnava
Trnava,140000,83,8,9,93,86,82,64,Complete reconstruction,65,NA,0,NA,NA,NA,NA,NA,8,4,1,NA,NA,0,2-room apartment,2,Trnava
Trnava,140000,83,8,9,93,86,82,64,Complete reconstruction,65,NA,0,NA,NA,NA,NA,NA,8,4,1,NA,NA,0,2-room apartment,2,Trnava
Trnava,143000,83,8,9,93,86,82,64,Complete reconstruction,49,140,0,NA,NA,NA,NA,NA,7,2,1,2,NA,0,2-room apartment,2,Trnava
Trnava,103000,83,8,9,93,86,82,64,Partial reconstruction,31,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1-room apartment,1,Trnava
Trnava,117990,83,8,9,93,86,82,64,Partial reconstruction,5022,NA,1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1-room apartment,1,Trnava
Zavar,122900,64,8,9,2,91,35,36,New building,5124,NA,0,NA,NA,NA,NA,NA,4,3,0,NA,1,0,2-room apartment,2,Trnava
Zavar,111900,64,8,9,2,91,35,36,New building,54,130,0,NA,NA,East,NA,NA,3,2,0,NA,1,0,2-room apartment,2,Trnava
Zavar,79900,64,8,9,2,91,35,36,New building,3589,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1-room apartment,1,Trnava
Zavar,111900,64,8,9,2,91,35,36,New building,54,130,0,NA,NA,East,NA,NA,3,2,0,NA,1,0,2-room apartment,2,Trnava
Považská Bystrica,130000,82,92,9,85,77,85,57,Partial reconstruction,56,NA,0,NA,Panel,NA,NA,NA,NA,NA,1,NA,NA,0,2-room apartment,2,Považská Bystrica
Prievidza,59000,88,88,9,93,93,99,7,Original condition,50,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,2-room apartment,2,Prievidza
Prievidza,89900,88,88,9,93,93,99,7,Partial reconstruction,64,NA,1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,3-room apartment,3,Prievidza
Prievidza,105000,78,78,9,71,72,88,72,Partial reconstruction,72,NA,0,NA,NA,NA,NA,NA,NA,5,1,NA,NA,0,3-room apartment,3,Prievidza
Prievidza,105000,78,78,9,71,72,88,72,Partial reconstruction,72,NA,1,NA,NA,NA,NA,NA,NA,5,1,NA,1,0,3-room apartment,3,Prievidza
Prievidza,8400000,75,82,9,71,65,81,63,Complete reconstruction,70,NA,0,none,NA,NA,NA,NA,7,2,1,1,NA,0,3-room apartment,3,Prievidza
Prievidza,146900,81,84,9,82,79,89,61,Under construction,56,NA,0,none,NA,NA,NA,NA,NA,NA,1,NA,NA,0,2-room apartment,2,Prievidza
Prievidza,86990,88,88,9,93,93,99,7,Original condition,64,NA,0,none,NA,NA,NA,NA,10,5,1,1,NA,0,3-room apartment,3,Prievidza
Prievidza,88000,88,88,9,93,93,99,7,Original condition,65,NA,0,NA,NA,NA,NA,NA,10,8,1,1,NA,0,3-room apartment,3,Prievidza
Prievidza,95000,76,71,9,69,72,9,72,Complete reconstruction,57,NA,1,NA,NA,NA,NA,2023,8,7,1,NA,NA,0,2-room apartment,2,Prievidza
Prievidza,85900,88,88,9,93,93,99,7,Partial reconstruction,65,NA,0,NA,NA,NA,NA,NA,10,5,1,NA,NA,0,3-room apartment,3,Prievidza
Prievidza,90700,76,71,9,69,72,9,72,Original condition,64,NA,0,NA,NA,NA,NA,NA,NA,7,1,NA,1,0,3-room apartment,3,Prievidza
Bratislava - mestská časť Staré Mesto,266000,86,7,9,10,93,94,84,New building,51,NA,0,A,NA,NA,2021,NA,13,10,0,NA,NA,0,2-room apartment,2,Bratislava I
Bratislava - mestská časť Staré Mesto,212000,9,8,9,10,10,94,83,Original condition,66,NA,0,NA,Other,NA,NA,NA,NA,1,0,NA,NA,0,2-room apartment,2,Bratislava I
Bratislava - mestská časť Staré Mesto,300000,88,78,9,10,10,92,68,New building,48,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,2-room apartment,2,Bratislava I
Bratislava - mestská časť Staré Mesto,269900,72,89,9,69,63,71,39,Complete reconstruction,83,200,1,B,NA,NA,1980,2023,12,NA,0,NA,NA,0,3-room apartment,3,Bratislava I
Bratislava - mestská časť Staré Mesto,199900,86,7,9,10,93,94,84,Complete reconstruction,50,NA,1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,2-room apartment,2,Bratislava I
Bratislava - mestská časť Staré Mesto,199000,86,7,9,10,93,94,84,Partial reconstruction,50,NA,0,none,NA,NA,NA,NA,NA,NA,1,1,NA,0,2-room apartment,2,Bratislava I
Bratislava - mestská časť Staré Mesto,375000,88,78,9,10,93,93,83,Complete reconstruction,121,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,4-room apartment,4,Bratislava I
Bratislava - mestská časť Staré Mesto,230000,9,8,9,10,10,94,83,Complete reconstruction,63,NA,0,NA,NA,NA,1960,NA,6,6,1,NA,NA,0,2-room apartment,2,Bratislava I
Bratislava - mestská časť Staré Mesto,299000,88,78,9,10,93,93,83,Complete reconstruction,88,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,3-room apartment,3,Bratislava I
Bratislava - mestská časť Staré Mesto,299000,88,78,9,10,93,93,83,Complete reconstruction,88,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,2-room apartment,2,Bratislava I
Bratislava - mestská časť Staré Mesto,520000,78,9,9,87,74,75,46,Original condition,110,NA,0,NA,NA,NA,NA,NA,2,1,0,NA,NA,0,3-room apartment,3,Bratislava I
Bratislava - mestská časť Staré Mesto,199990,86,7,9,10,93,94,84,Complete reconstruction,5022,NA,1,NA,NA,NA,NA,NA,6,4,1,NA,NA,0,2-room apartment,2,Bratislava I
Bratislava - mestská časť Staré Mesto,279600,88,78,9,10,10,92,68,New building,48,NA,1,none,NA,NA,NA,NA,NA,NA,0,NA,NA,0,2-room apartment,2,Bratislava I
Bratislava - mestská časť Staré Mesto,199900,86,7,9,10,93,94,84,Complete reconstruction,5022,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,2-room apartment,2,Bratislava I
Bratislava - mestská časť Staré Mesto,299000,88,78,9,10,93,93,83,Complete reconstruction,70,NA,0,NA,NA,NA,NA,NA,5,2,0,NA,NA,0,3-room apartment,3,Bratislava I
Bratislava - mestská časť Staré Mesto,305000,86,7,9,10,93,94,84,New building,55,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,2-room apartment,2,Bratislava I
Bratislava - mestská časť Staré Mesto,339000,86,7,9,10,93,94,84,New building,52,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,2-room apartment,2,Bratislava I
Bratislava - mestská časť Staré Mesto,530000,86,63,9,10,10,9,85,Complete reconstruction,1546,NA,0,NA,NA,East,2006,NA,NA,4,0,NA,NA,0,4-room apartment,4,Bratislava I
Bratislava - mestská časť Staré Mesto,190000,88,78,9,10,93,93,83,Original condition,77,NA,0,none,Brick,NA,NA,NA,5,1,0,NA,NA,0,2-room apartment,2,Bratislava I
Bratislava - mestská časť Staré Mesto,323000,88,77,9,10,93,93,8,Complete reconstruction,75,NA,0,NA,NA,NA,NA,2016,6,6,0,NA,NA,0,3-room apartment,3,Bratislava I
Bratislava - mestská časť Staré Mesto,199999,9,8,9,10,10,94,83,Original condition,54,NA,0,NA,NA,NA,NA,NA,NA,4,0,NA,NA,0,2-room apartment,2,Bratislava I
Bratislava - mestská časť Staré Mesto,254990,88,78,9,10,93,93,83,Complete reconstruction,72,NA,0,none,NA,NA,1,NA,5,1,0,NA,NA,0,2-room apartment,2,Bratislava I
